Time [ms], Elem0, Elem1, Elem2, Elem3, Elem4, Elem5, Elem6, Elem7, Elem8, Elem9, Elem10, Elem11
20231012170333900 ,-0.101826,-0.065007,-0.0401758,0.035546,-0.104651,-0.057382,-0.0961285,0.319525,-0.021138,-0.039798,-0.07946,4
20231012170333900 ,-0.101826,-0.0656571,-0.0401758,0.037579,-0.10652,-0.058547,-0.0974636,0.316855,-0.021796,-0.039798,-0.07756,5
20231012170333900 ,-0.101826,-0.0656571,-0.0401758,0.037579,-0.10652,-0.058547,-0.0974636,0.316855,-0.021796,-0.039798,-0.07756,5
20231012170334000 ,-0.101826,-0.0669573,-0.0401758,0.036563,-0.10652,-0.057382,-0.0987988,0.315965,-0.025746,-0.040769,-0.07566,6
20231012170334000 ,-0.101826,-0.0676073,-0.0401758,0.037579,-0.10652,-0.056217,-0.100134,0.315075,-0.027721,-0.04174,-0.08136,7
20231012170334000 ,-0.101124,-0.0676073,-0.0401758,0.038595,-0.10652,-0.055052,-0.0974636,0.314185,-0.027721,-0.042711,-0.08326,8
20231012170334000 ,-0.100422,-0.0676073,-0.0401758,0.040628,-0.10652,-0.052723,-0.100134,0.311514,-0.027063,-0.045623,-0.08896,9
20231012170334100 ,-0.100422,-0.0682574,-0.0401758,0.039611,-0.10652,-0.051558,-0.101469,0.310624,-0.027063,-0.046594,-0.09466,7
20231012170334100 ,-0.101124,-0.0715077,-0.0423281,0.038595,-0.108389,-0.051558,-0.104139,0.313295,-0.027063,-0.047565,-0.106054,6
20231012170334100 ,-0.101826,-0.0728079,-0.0437629,0.037579,-0.108389,-0.052723,-0.106809,0.315075,-0.030355,-0.045623,-0.111753,4
20231012170334100 ,-0.102529,-0.055256,-0.0444804,0.037579,-0.108389,-0.055052,-0.108145,0.312405,-0.031671,-0.026207,-0.115553,3
20231012170334200 ,-0.102529,-0.0208023,-0.0416107,0.037579,-0.104651,-0.056217,-0.10948,0.310624,-0.011921,0.019423,-0.117453,1
20231012170334200 ,-0.103231,-0.00260028,-0.0401758,0.037579,-0.095305,-0.057382,-0.100134,0.310624,0.00388,0.060199,-0.113653,2
20231012170334200 ,-0.103231,0.0065007,-0.0394584,0.037579,-0.087829,-0.057382,-0.0961285,0.314185,0.0137553,0.094178,-0.107954,2
20231012170334200 ,-0.103231,0.0065007,-0.0394584,0.037579,-0.087829,-0.057382,-0.0961285,0.314185,0.0137553,0.094178,-0.107954,2
20231012170334200 ,-0.103933,0.0130014,-0.0394584,0.040628,-0.071008,-0.058547,-0.0934583,0.322195,0.0269224,0.1145658,-0.09466,4
20231012170334300 ,-0.103231,0.0162518,-0.0394584,0.04266,-0.059794,-0.058547,-0.0921232,0.331985,0.0341644,0.1330118,-0.08136,5
20231012170334300 ,-0.102529,0.0175519,-0.0394584,0.043677,-0.050449,-0.058547,-0.090788,0.337326,0.0479899,0.1417494,-0.06996,6
20231012170334300 ,-0.09972,0.0195021,-0.0394584,0.043677,-0.044842,-0.053888,-0.090788,0.339996,0.0552318,0.1466036,-0.06426,4
20231012170334300 ,-0.098315,0.0201522,-0.0408932,0.043677,-0.037366,-0.050393,-0.0961285,0.340886,0.0572068,0.1485453,-0.07376,3
20231012170334400 ,-0.097613,0.0214523,-0.0430455,0.040628,-0.031759,-0.046899,-0.100134,0.343556,0.0578652,0.1495161,-0.07946,2
20231012170334400 ,-0.097613,0.0221024,-0.0437629,0.038595,-0.022414,-0.04224,-0.101469,0.348896,0.0657655,0.150487,-0.08896,0
20231012170334400 ,-0.097613,0.0234025,-0.0430455,0.040628,-0.014937,-0.037581,-0.106809,0.351566,0.0697156,0.1582537,-0.09466,-1
20231012170334400 ,-0.098315,0.0260028,-0.0423281,0.04266,-0.011199,-0.030592,-0.11215,0.342666,0.0716907,0.1621371,-0.08326,0
20231012170334400 ,-0.098315,0.0260028,-0.0423281,0.04266,-0.011199,-0.030592,-0.11215,0.342666,0.0716907,0.1621371,-0.08326,0
20231012170334400 ,-0.098315,0.0286031,-0.0408932,0.043677,-0.00933,-0.027098,-0.11215,0.338216,0.0848578,0.1679622,-0.07756,2
20231012170334400 ,-0.098315,0.0299032,-0.0401758,0.044693,-0.00933,-0.021274,-0.105474,0.339106,0.09407479,0.1728164,-0.06236,3
20231012170334400 ,-0.098315,0.0331536,-0.0394584,0.044693,-0.005592,-0.01545,-0.102804,0.339996,0.10131671,0.1757289,-0.06426,3
20231012170334500 ,-0.098315,0.0377041,-0.0344364,0.048758,0.005622,-0.010791,-0.100134,0.339996,0.10526685,0.1766998,-0.06426,3
20231012170334500 ,-0.098315,0.0403044,-0.0308493,0.054856,0.016836,-0.004967,-0.0987988,0.339106,0.1105337,0.1776706,-0.06616,2
20231012170334500 ,-0.096208,0.0429046,-0.0243925,0.059938,0.022443,-0.002637,-0.0987988,0.339106,0.1158006,0.1796123,-0.06426,2
20231012170334500 ,-0.094804,0.0442048,-0.0186531,0.068068,0.039264,-0.001472,-0.0987988,0.342666,0.1210674,0.19417494,-0.05666,1
20231012170334600 ,-0.094102,0.0481052,-0.00932653,0.08128,0.052347,0.004352,-0.102804,0.345336,0.1289677,0.20194169,-0.05286,1
20231012170334600 ,-0.089186,0.0513556,0.00143485,0.090427,0.061692,0.007846,-0.100134,0.347116,0.1414764,0.20873759,-0.04146,1
20231012170334600 ,-0.082866,0.0585063,0.0129137,0.103639,0.074776,0.014835,-0.0947934,0.349786,0.1526685,0.2116501,-0.03576,1
20231012170334600 ,-0.080057,0.0676073,0.0251099,0.116851,0.08599,0.018329,-0.0814422,0.353346,0.1612271,0.2145627,-0.02246,2
20231012170334700 ,-0.07795,0.0728079,0.033719,0.129047,0.099073,0.021823,-0.0734315,0.362247,0.1651773,0.2165043,-0.02056,2
20231012170334700 ,-0.073034,0.0806087,0.0430455,0.146324,0.114025,0.028812,-0.0627506,0.371147,0.1671523,0.2233002,-0.01486,2
20231012170334700 ,-0.073034,0.0806087,0.0430455,0.146324,0.114025,0.028812,-0.0627506,0.371147,0.1671523,0.2233002,-0.01486,2
20231012170334700 ,-0.068119,0.0864594,0.0538069,0.159536,0.1308462,0.035801,-0.056075,0.375597,0.1684691,0.2271836,-0.01486,2
20231012170334700 ,-0.059692,0.0936101,0.0660031,0.173764,0.1457984,0.041625,-0.0493994,0.377378,0.175711,0.2291253,-0.01106,2
20231012170334800 ,-0.051967,0.100761,0.0753296,0.182911,0.1532745,0.045119,-0.0440589,0.378268,0.1790028,0.231067,-0.01296,0
20231012170334800 ,-0.044944,0.106612,0.0825039,0.190025,0.1588815,0.049778,-0.033378,0.383608,0.1816362,0.2378629,-0.00916,-1
20231012170334800 ,-0.038624,0.109862,0.086091,0.19714,0.1644886,0.053273,-0.0280375,0.380938,0.1836113,0.2456297,-0.00916,2
20231012170334800 ,-0.033006,0.113112,0.0882433,0.202221,0.1719647,0.056767,-0.0173565,0.381828,0.186903,0.2553381,0.00604,4
20231012170334900 ,-0.02177,0.115062,0.0947001,0.20527,0.1775717,0.059096,-0.0146863,0.381828,0.1901948,0.2631048,0.00604,5
20231012170334900 ,-0.006321,0.119613,0.103309,0.210352,0.1813098,0.059096,-0.00667559,0.383608,0.1967784,0.2679591,0.00604,5
20231012170334900 ,0.009129,0.126114,0.114788,0.213401,0.1887859,0.059096,-0.00667559,0.387168,0.20007,0.2766966,-0.00536,4
20231012170334900 ,0.022471,0.131314,0.128419,0.220515,0.19252391,0.062591,-0.00267024,0.390728,0.1980951,0.2883468,-0.01106,3
20231012170335000 ,0.04073,0.139765,0.139898,0.226613,0.19813098,0.06725,-0.00534047,0.395178,0.1974367,0.2941718,-0.01296,3
20231012170335000 ,0.04073,0.139765,0.139898,0.226613,0.19813098,0.06725,-0.00534047,0.395178,0.1974367,0.2941718,-0.01296,3
20231012170335000 ,0.068117,0.150816,0.153529,0.235759,0.2112141,0.073074,-0.00267024,0.400519,0.200729,0.300968,-0.01106,4
20231012170335100 ,0.091994,0.161217,0.166443,0.246939,0.2336424,0.078898,-0.00400535,0.406749,0.209946,0.304851,-0.00916,4
20231012170335100 ,0.138747,0.172919,0.178639,0.2632,0.2598087,0.082392,-0.00400535,0.4201,0.215212,0.106793,-0.00346,0
20231012170335100 ,0.204817,0.18527,0.1894,0.280477,0.2953201,0.089381,-0.00400535,0.42989,0.217846,0.0999969,0.00034,-2
20231012170335100 ,0.280604,0.200222,0.208771,0.30182,0.328963,0.09637,0.00534047,0.43523,0.219162,0.0970844,0.00224,3
20231012170335200 ,0.352504,0.215823,0.231728,0.332309,0.381295,0.099864,0.0120161,0.4379,0.219162,0.105822,0.02503,6
20231012170335200 ,0.422611,0.232075,0.252534,0.361782,0.42989,0.103358,0.0200268,0.43879,0.219162,0.110676,0.03833,7
20231012170335200 ,0.50131,0.246377,0.271187,0.386173,0.478484,0.105688,0.0347131,0.444131,0.218504,0.106793,0.05353,7
20231012170335200 ,0.58001,0.260678,0.290557,0.411581,0.521472,0.105688,0.0440589,0.448581,0.216529,0.10388,0.05353,7
20231012170335300 ,0.64458,0.27433,0.306341,0.4369888,0.564459,0.105688,0.0507345,0.448581,0.213237,0.102909,0.05353,5
20231012170335300 ,0.70714,0.287331,0.319972,0.457315,0.599971,0.106853,0.0574101,0.448581,0.213896,0.104851,0.05353,4
20231012170335300 ,0.70714,0.287331,0.319972,0.457315,0.599971,0.106853,0.0574101,0.448581,0.213896,0.104851,0.05353,4
20231012170335300 ,0.82992,0.300983,0.33432,0.4756086,0.628006,0.108017,0.0614154,0.448581,0.215212,0.106793,0.05923,3
20231012170335300 ,0.93654,0.312684,0.345799,0.4888206,0.650434,0.108017,0.0667559,0.448581,0.215871,0.107764,0.06113,3
20231012170335400 ,1.02198,0.323735,0.354408,0.50304893,0.672862,0.106853,0.0761017,0.450361,0.215871,0.109705,0.06303,3
20231012170335400 ,1.08883,0.329586,0.363017,0.5172773,0.691553,0.106853,0.0854476,0.451251,0.215871,0.110676,0.04973,3
20231012170335400 ,1.13106,0.334136,0.368757,0.5274404,0.708374,0.104523,0.0934583,0.451251,0.215871,0.111647,0.05543,3
20231012170335400 ,1.1592,0.340637,0.377366,0.5406524,0.721457,0.102193,0.100134,0.449471,0.215871,0.11456,0.05923,0
20231012170335500 ,1.19791,0.347138,0.386692,0.5528481,0.743885,0.101029,0.102804,0.448581,0.215212,0.119414,0.06113,-1
20231012170335500 ,1.25069,0.352988,0.394584,0.5650439,0.762576,0.101029,0.104139,0.450361,0.215212,0.122326,0.05163,-1
20231012170335500 ,1.30698,0.360139,0.402476,0.5772396,0.777528,0.101029,0.113485,0.451251,0.216529,0.124268,0.04593,1
20231012170335500 ,1.30698,0.360139,0.402476,0.5772396,0.777528,0.101029,0.113485,0.451251,0.216529,0.124268,0.04593,1
20231012170335600 ,1.36572,0.36599,0.40965,0.5874027,0.788742,0.099864,0.11749,0.447691,0.217187,0.125239,0.04403,4
20231012170335600 ,1.41741,0.37314,0.418976,0.603664,0.804564,0.098699,0.120161,0.444131,0.213896,0.120385,0.03833,3
20231012170335600 ,1.47341,0.377691,0.42902,0.616876,0.823741,0.097534,0.121496,0.442351,0.212579,0.117472,0.03643,5
20231012170335600 ,1.55096,0.386792,0.439782,0.629071,0.837438,0.09171,0.128171,0.448581,0.213237,0.123297,0.03833,5
20231012170335700 ,1.64118,0.397193,0.451978,0.638218,0.856614,0.085886,0.136182,0.451251,0.216529,0.12621,0.03833,5
20231012170335700 ,1.71096,0.410845,0.464892,0.650414,0.87579,0.082392,0.150868,0.444131,0.221796,0.127181,0.03833,4
20231012170335700 ,1.77409,0.419946,0.477088,0.659561,0.889488,0.081227,0.16689,0.44057,0.227063,0.140772,0.05923,3
20231012170335700 ,1.81729,0.426446,0.484979,0.67074,0.911403,0.081227,0.176236,0.43879,0.229696,0.151452,0.07063,3
20231012170335800 ,1.86713,0.432947,0.494306,0.678871,0.93058,0.081227,0.182911,0.441461,0.236938,0.160189,0.07253,4
20231012170335800 ,1.92362,0.442048,0.502915,0.688017,0.941537,0.081227,0.194927,0.442351,0.240888,0.163102,0.06683,4
20231012170335800 ,1.98011,0.447899,0.510089,0.696148,0.949756,0.082392,0.201603,0.442351,0.247472,0.166985,0.06303,3
20231012170335800 ,1.98011,0.447899,0.510089,0.696148,0.949756,0.082392,0.201603,0.442351,0.247472,0.166985,0.06303,3
20231012170335800 ,2.0366,0.455699,0.515111,0.702246,0.960714,0.083557,0.22163,0.442351,0.25603,0.17281,0.06873,1
20231012170335900 ,2.07315,0.4596,0.518698,0.706311,0.966193,0.084722,0.232311,0.43879,0.259981,0.175723,0.07063,-1
20231012170335900 ,2.10638,0.46155,0.523003,0.713425,0.974411,0.083557,0.233646,0.43256,0.258006,0.174752,0.07253,-2
20231012170335900 ,2.13296,0.4661,0.525873,0.71749,0.982629,0.084722,0.234981,0.429,0.257347,0.174752,0.06873,-3
20231012170335900 ,2.17616,0.470651,0.528025,0.722572,0.988108,0.087051,0.244327,0.42455,0.265906,0.174752,0.06683,-2
20231012170336000 ,2.21603,0.475852,0.531612,0.729686,0.993587,0.089381,0.256343,0.42366,0.271173,0.180577,0.06493,-1
20231012170336000 ,2.24261,0.478452,0.534482,0.733751,0.996327,0.090546,0.259013,0.42277,0.275781,0.18446,0.06113,1
20231012170336000 ,2.28249,0.481702,0.538786,0.741882,1.001806,0.09171,0.264353,0.42277,0.277756,0.188344,0.06303,0
20231012170336000 ,2.31239,0.484302,0.543808,0.751029,1.010024,0.095205,0.264353,0.419209,0.281048,0.190285,0.07253,0
20231012170336000 ,2.31239,0.484302,0.543808,0.751029,1.010024,0.095205,0.264353,0.419209,0.281048,0.190285,0.07253,0
20231012170336000 ,2.34562,0.486903,0.54883,0.763224,1.023721,0.097534,0.275034,0.417429,0.282365,0.191256,0.07823,0
20231012170336000 ,2.36556,0.492103,0.553135,0.779485,1.034679,0.098699,0.28438,0.416539,0.288948,0.201935,0.08013,1
20231012170336100 ,2.3855,0.495354,0.559592,0.79473,1.040158,0.101029,0.295061,0.415649,0.294873,0.214556,0.08203,2
20231012170336100 ,2.4154,0.497304,0.563896,0.807942,1.048376,0.103358,0.300402,0.417429,0.298824,0.237857,0.09343,3
20231012170336100 ,2.44863,0.501204,0.57107,0.82217,1.067553,0.109182,0.305742,0.418319,0.303432,0.250478,0.09913,2
20231012170336100 ,2.48186,0.505105,0.57681,0.83335,1.08125,0.113841,0.319093,0.419209,0.308699,0.271836,0.10483,2
20231012170336200 ,2.49847,0.507705,0.581114,0.843513,1.089468,0.1185,0.325769,0.417429,0.316599,0.282516,0.10483,2
20231012170336200 ,2.50844,0.509005,0.584702,0.854692,1.105905,0.121947,0.329774,0.414759,0.321208,0.288341,0.11053,2
20231012170336200 ,2.51509,0.509655,0.587571,0.863839,1.119014,0.125296,0.327104,0.412089,0.323841,0.296107,0.11433,1
20231012170336200 ,2.53835,0.512906,0.590441,0.872986,1.135401,0.129762,0.324434,0.410309,0.327133,0.306787,0.11623,-1
20231012170336300 ,2.56493,0.514856,0.592593,0.879084,1.145233,0.134228,0.321763,0.404079,0.331083,0.318437,0.11623,-2
20231012170336300 ,2.57822,0.516156,0.593311,0.887214,1.151788,0.138694,0.320428,0.398739,0.333058,0.331058,0.11243,-3
20231012170336300 ,2.59151,0.518106,0.594028,0.895345,1.151788,0.140927,0.320428,0.394288,0.334375,0.34465,0.11053,-3
20231012170336300 ,2.59151,0.518106,0.594028,0.895345,1.151788,0.140927,0.320428,0.394288,0.334375,0.34465,0.11053,-3
20231012170336300 ,2.61145,0.519406,0.594745,0.89941,1.151788,0.14316,0.320428,0.391618,0.335033,0.353387,0.10483,-3
20231012170336400 ,2.62142,0.520056,0.597615,0.906524,1.151788,0.148743,0.321763,0.389838,0.333058,0.364066,0.10293,-3
20231012170336400 ,2.65132,0.521356,0.600485,0.914655,1.164897,0.154325,0.323099,0.391618,0.33635,0.370862,0.09723,-3
20231012170336400 ,2.66794,0.522007,0.60192,0.922785,1.174729,0.157675,0.323099,0.387168,0.337008,0.386396,0.09913,-3
20231012170336400 ,2.67791,0.522007,0.604072,0.931932,1.191116,0.163258,0.324434,0.385388,0.3403,0.399017,0.12572,-3
20231012170336500 ,2.68788,0.522657,0.605507,0.941079,1.20095,0.167724,0.332444,0.384498,0.341617,0.405813,0.13902,-3
20231012170336500 ,2.70449,0.523307,0.610529,0.950225,1.2075,0.173306,0.33912,0.382718,0.342275,0.418434,0.14472,-3
20231012170336500 ,2.72443,0.523957,0.613399,0.963437,1.21078,0.176656,0.343125,0.383608,0.341617,0.42523,0.15232,-3
20231012170336500 ,2.7344,0.525257,0.616268,0.975633,1.22061,0.181122,0.353806,0.384498,0.340958,0.432996,0.15612,-3
20231012170336600 ,2.74769,0.528507,0.618421,0.985796,1.23372,0.187821,0.359147,0.384498,0.340958,0.445617,0.15802,-3
20231012170336600 ,2.7643,0.530457,0.619855,0.997992,1.25011,0.192287,0.361817,0.384498,0.342275,0.452413,0.16372,-3
20231012170336600 ,2.7643,0.530457,0.619855,0.997992,1.25011,0.192287,0.361817,0.384498,0.342275,0.452413,0.16372,-3
20231012170336700 ,2.78424,0.532408,0.622725,1.008155,1.25994,0.195636,0.363152,0.384498,0.342933,0.458238,0.15422,-1
20231012170336700 ,2.80085,0.533058,0.626312,1.017302,1.26649,0.196753,0.365822,0.386278,0.344909,0.468918,0.15802,0
20231012170336700 ,2.81082,0.533708,0.628464,1.025432,1.26977,0.198986,0.367158,0.387168,0.346225,0.466005,0.15422,-1
20231012170336700 ,2.81414,0.533708,0.629899,1.033563,1.27633,0.200102,0.367158,0.382718,0.339642,0.463092,0.15232,-2
20231012170336800 ,2.81747,0.533708,0.630617,1.041693,1.2796,0.201219,0.367158,0.380048,0.33635,0.461151,0.15042,-2
20231012170336800 ,2.82079,0.533708,0.631334,1.045759,1.27633,0.202335,0.367158,0.374707,0.334375,0.457267,0.15042,-1
20231012170336800 ,2.82744,0.534358,0.632052,1.048808,1.27633,0.202335,0.369828,0.372037,0.337008,0.458238,0.15232,0
20231012170336800 ,2.83076,0.534358,0.632769,1.05084,1.28288,0.202335,0.379174,0.377378,0.340958,0.461151,0.16942,0
20231012170336900 ,2.84073,0.535008,0.632769,1.054905,1.28944,0.202335,0.384514,0.380048,0.342933,0.463092,0.18092,0
20231012170336900 ,2.8507,0.535658,0.633486,1.057954,1.29927,0.202335,0.384514,0.379158,0.341617,0.464063,0.19251,0
20231012170336900 ,2.86399,0.538258,0.634204,1.06202,1.30582,0.202335,0.384514,0.378268,0.340958,0.465034,0.19831,-1
20231012170336900 ,2.86399,0.538258,0.634204,1.06202,1.30582,0.202335,0.384514,0.378268,0.340958,0.465034,0.19831,-1
20231012170336900 ,2.87396,0.539558,0.634921,1.064052,1.31565,0.204569,0.384514,0.378268,0.339642,0.465034,0.2215,-1
20231012170337000 ,2.87728,0.540209,0.635639,1.065068,1.32221,0.205685,0.387184,0.377378,0.342933,0.462122,0.23309,-1
20231012170337000 ,2.87728,0.540859,0.635639,1.066085,1.32549,0.205685,0.388519,0.376487,0.342275,0.451442,0.21957,-1
20231012170337000 ,2.87728,0.540859,0.637074,1.068117,1.32549,0.204569,0.388519,0.371147,0.343592,0.445617,0.20797,-1
20231012170337000 ,2.87728,0.540209,0.638508,1.07015,1.32876,0.204569,0.388519,0.368477,0.342933,0.442705,0.20217,0
20231012170337100 ,2.88392,0.539558,0.639226,1.071166,1.32876,0.204569,0.388519,0.370257,0.341617,0.440763,0.20217,0
20231012170337100 ,2.88725,0.541509,0.639943,1.075232,1.33204,0.204569,0.39119,0.373817,0.340958,0.44853,0.21184,1
20231012170337100 ,2.89389,0.542809,0.641378,1.077264,1.33204,0.204569,0.404541,0.381828,0.346225,0.456297,0.22343,1
20231012170337100 ,2.90054,0.543459,0.642096,1.078281,1.33204,0.205685,0.415222,0.386278,0.348859,0.46018,0.22923,2
20231012170337100 ,2.90054,0.543459,0.642096,1.078281,1.33204,0.205685,0.415222,0.386278,0.348859,0.46018,0.22923,2
20231012170337100 ,2.91383,0.543459,0.642813,1.081329,1.33204,0.207918,0.417892,0.386278,0.350175,0.461151,0.23116,3
20231012170337100 ,2.92048,0.543459,0.64353,1.084378,1.33204,0.209035,0.425903,0.386278,0.351492,0.461151,0.23889,3
20231012170337100 ,2.9238,0.544109,0.642813,1.085395,1.33204,0.210151,0.431243,0.390728,0.35215,0.458238,0.24276,4
20231012170337200 ,2.9238,0.544759,0.642813,1.08946,1.33204,0.211268,0.433913,0.393398,0.352809,0.456297,0.24855,4
20231012170337200 ,2.93044,0.544759,0.64353,1.095558,1.33204,0.211268,0.436584,0.388948,0.353467,0.456297,0.25049,2
20231012170337200 ,2.93377,0.545409,0.644248,1.099623,1.33204,0.211268,0.441924,0.387168,0.354126,0.464063,0.25435,1
20231012170337200 ,2.94041,0.545409,0.644248,1.101656,1.33204,0.211268,0.4486,0.391618,0.357417,0.467947,0.25628,1
20231012170337300 ,2.9537,0.545409,0.644248,1.106737,1.33532,0.215734,0.452605,0.393398,0.359392,0.458238,0.25628,2
20231012170337300 ,2.96035,0.545409,0.644248,1.110802,1.33532,0.217967,0.455275,0.394288,0.360051,0.453384,0.25242,2
20231012170337300 ,2.96367,0.545409,0.644248,1.113851,1.33532,0.2202,0.45661,0.395178,0.358734,0.450471,0.25435,2
20231012170337300 ,2.97032,0.544759,0.644248,1.1169,1.3386,0.222433,0.45661,0.396068,0.358076,0.449501,0.25049,2
20231012170337400 ,2.97696,0.544759,0.644965,1.118933,1.34843,0.225782,0.45394,0.402299,0.358076,0.442705,0.26208,2
20231012170337400 ,2.98029,0.544759,0.645683,1.121982,1.35171,0.226899,0.45394,0.401409,0.358076,0.439792,0.27368,2
20231012170337400 ,2.98029,0.544759,0.645683,1.121982,1.35171,0.226899,0.45394,0.401409,0.358076,0.439792,0.27368,2
20231012170337400 ,2.98361,0.544109,0.645683,1.125031,1.35498,0.229132,0.45394,0.401409,0.354784,0.43785,0.27947,1
20231012170337400 ,2.98361,0.544109,0.645683,1.12808,1.35826,0.230248,0.45661,0.401409,0.353467,0.43785,0.28334,1
20231012170337500 ,2.99026,0.544759,0.645683,1.132145,1.35826,0.231365,0.467291,0.406749,0.356759,0.441734,0.27754,2
20231012170337500 ,3.00355,0.545409,0.645683,1.134178,1.36481,0.231365,0.472632,0.409419,0.360051,0.444646,0.27947,3
20231012170337500 ,3.01019,0.545409,0.645683,1.13621,1.36809,0.233598,0.471297,0.404969,0.360051,0.444646,0.27561,4
20231012170337500 ,3.02348,0.546059,0.647118,1.138243,1.37137,0.234714,0.469962,0.401409,0.355442,0.446588,0.26401,3
20231012170337600 ,3.03013,0.546059,0.647835,1.140275,1.37465,0.236947,0.465956,0.398739,0.352809,0.443676,0.25822,3
20231012170337600 ,3.03345,0.546059,0.647118,1.141292,1.37465,0.236947,0.471297,0.397849,0.356759,0.441734,0.27174,4
20231012170337600 ,3.0401,0.546059,0.647118,1.142308,1.37465,0.238064,0.480643,0.402299,0.358734,0.438821,0.27754,4
20231012170337600 ,3.04342,0.546059,0.647118,1.142308,1.37465,0.238064,0.485983,0.404079,0.357417,0.43688,0.27368,3
20231012170337700 ,3.04342,0.545409,0.647118,1.143324,1.3812,0.241413,0.479307,0.398739,0.356759,0.435909,0.27174,2
20231012170337700 ,3.04342,0.545409,0.647118,1.143324,1.3812,0.241413,0.479307,0.398739,0.356759,0.435909,0.27174,2
20231012170337700 ,3.04342,0.545409,0.647118,1.143324,1.38448,0.243647,0.475302,0.396068,0.359392,0.435909,0.26981,2
20231012170337800 ,3.04342,0.545409,0.647118,1.143324,1.38448,0.248113,0.480643,0.396958,0.362026,0.43785,0.27174,2
20231012170337800 ,3.04342,0.545409,0.6464,1.143324,1.38448,0.251462,0.487318,0.400519,0.363343,0.439792,0.28334,2
20231012170337800 ,3.05007,0.545409,0.6464,1.143324,1.3812,0.252579,0.487318,0.404079,0.364001,0.440763,0.28914,2
20231012170337800 ,3.05339,0.545409,0.6464,1.144341,1.3812,0.255928,0.491324,0.407639,0.364659,0.441734,0.28914,1
20231012170337900 ,3.06004,0.545409,0.6464,1.148406,1.3812,0.260394,0.496664,0.410309,0.365318,0.442705,0.28527,1
20231012170337900 ,3.06668,0.546059,0.6464,1.150439,1.38448,0.262627,0.500669,0.411199,0.364659,0.43688,0.2872,0
20231012170337900 ,3.07665,0.546709,0.6464,1.153487,1.38448,0.263744,0.502005,0.409419,0.364001,0.433967,0.27754,0
